active_max,active_mean,active_p95,active_p99,active_util_max,active_util_p95,active_util_p99,anwg,canonical_scenario_id,completion_fraction,error,frac_steps_queue_positive,gpu_max_active_sequences,gpu_max_batch_tokens,gpu_max_kv_tokens,kv_utilization_max,kv_utilization_mean,kv_utilization_p95,kv_utilization_p99,load_factor_lambda,mean_latency,mean_ttft,n_requests_base,n_requests_scaled,n_steps,num_completed,num_dropped,num_total,p95_latency,p95_ttft,p99_latency,p99_ttft,policy_id,queue_length_max,queue_length_mean,queue_length_p95,queue_length_p99,request_throughput,scenario_id,seed,sim_duration,slo_violation_rate,source_dataset,status,token_throughput,weighted_completion_fraction,weighted_goodput,window_index,workload_id
6.0,0.0024651078484683705,0.0,0.0,0.01171875,0.0,0.0,0.04,PUBLIC_TRACE::azure_2023_code::w14::augmented,0.04,,0.9998187420699656,512,512,8000000,0.00066125,3.3379100960667034e-07,0.0,0.0,32.0,0.018396,0.005771,200,200,55170,8,192,200,0.031332,0.007962,0.032136,0.008187,vllm_style_continuous_batching,192.0,182.36924052927316,192.0,192.0,0.145009,azure_2023_code::w14::augmented__load_scaling_lambda32,20260820,55.169,0.0,azure_2023_code,success,1.975747,0.04,1.0,14,public_replay_load_scaling_v1
64.0,15.36931473620376,55.0,62.0,0.125,0.107421875,0.12109375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.07459066100667071,512,512,8000000,0.003785125,0.0012180515463917527,0.0025624499999999995,0.0032309649999999993,64.0,0.128201,0.103156,200,200,1649,200,0,200,0.297116,0.257711,0.375645,0.294412,full_prefill,5.0,0.1212856276531231,1.0,3.0,67.294751,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,2.972,0.0,azure_2023_code,success,1752.69179,1.0,1.0,14,public_replay_load_scaling_v1
66.0,16.020431990659663,56.0,64.0,0.12890625,0.109375,0.125,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.07180385288966724,512,512,8000000,0.006424375,0.001969510945709282,0.0043763,0.006018434999999997,64.0,0.138696,0.113651,200,200,1713,200,0,200,0.30522,0.272581,0.410345,0.332574,chunked_prefill_small,5.0,0.11675423234092236,1.0,3.0,66.867268,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,2.991,0.0,azure_2023_code,success,1741.558007,1.0,1.0,14,public_replay_load_scaling_v1
64.0,15.36931473620376,55.0,62.0,0.125,0.107421875,0.12109375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.07459066100667071,512,512,8000000,0.003785125,0.0012180515463917527,0.0025624499999999995,0.0032309649999999993,64.0,0.128201,0.103156,200,200,1649,200,0,200,0.297116,0.257711,0.375645,0.294412,estimated_service_time_first,5.0,0.1212856276531231,1.0,3.0,67.294751,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,2.972,0.0,azure_2023_code,success,1752.69179,1.0,1.0,14,public_replay_load_scaling_v1
64.0,15.36931473620376,55.0,62.0,0.125,0.107421875,0.12109375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.07459066100667071,512,512,8000000,0.003785125,0.0012180515463917527,0.0025624499999999995,0.0032309649999999993,64.0,0.128201,0.103156,200,200,1649,200,0,200,0.297116,0.257711,0.375645,0.294412,weighted_fair_share,5.0,0.1212856276531231,1.0,3.0,67.294751,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,2.972,0.0,azure_2023_code,success,1752.69179,1.0,1.0,14,public_replay_load_scaling_v1
64.0,15.36931473620376,55.0,62.0,0.125,0.107421875,0.12109375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.07459066100667071,512,512,8000000,0.003785125,0.0012180515463917527,0.0025624499999999995,0.0032309649999999993,64.0,0.128201,0.103156,200,200,1649,200,0,200,0.297116,0.257711,0.375645,0.294412,least_laxity_first,5.0,0.1212856276531231,1.0,3.0,67.294751,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,2.972,0.0,azure_2023_code,success,1752.69179,1.0,1.0,14,public_replay_load_scaling_v1
64.0,15.36931473620376,55.0,62.0,0.125,0.107421875,0.12109375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.07459066100667071,512,512,8000000,0.003785125,0.0012180515463917527,0.0025624499999999995,0.0032309649999999993,64.0,0.128201,0.103156,200,200,1649,200,0,200,0.297116,0.257711,0.375645,0.294412,kv_constrained_online,5.0,0.1212856276531231,1.0,3.0,67.294751,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,2.972,0.0,azure_2023_code,success,1752.69179,1.0,1.0,14,public_replay_load_scaling_v1
64.0,15.327471194663433,55.0,62.0,0.125,0.107421875,0.12109375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.08489993935718618,512,512,8000000,0.003785125,0.0012180515463917527,0.0025624499999999995,0.0032309649999999993,64.0,0.128201,0.103156,200,200,1649,200,0,200,0.297116,0.257711,0.375645,0.294412,official_vtc_joint_token_budget_remap,10.0,0.16312916919345058,1.0,3.0,67.294751,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,2.972,0.0,azure_2023_code,success,1752.69179,1.0,1.0,14,public_replay_load_scaling_v1
8.0,0.0028335076542740324,0.0,0.0,0.015625,0.0,0.0,0.04,PUBLIC_TRACE::azure_2023_code::w14::augmented,0.04,,0.9999619663402111,512,512,8000000,0.000819375,3.539079585433109e-07,0.0,0.0,64.0,0.020135,0.00751,200,200,52585,8,192,200,0.033666,0.010685,0.034068,0.010712,vllm_style_continuous_batching,192.0,186.9471902633831,192.0,192.0,0.152138,azure_2023_code::w14::augmented__load_scaling_lambda64,20260820,52.584,0.0,azure_2023_code,success,2.072874,0.04,1.0,14,public_replay_load_scaling_v1
79.0,20.149905123339657,69.0,75.0,0.154296875,0.134765625,0.146484375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.06388361796331436,512,512,8000000,0.00375775,0.0012713604522454145,0.002604875,0.0032541500000000017,128.0,0.160768,0.135723,200,200,1581,200,0,200,0.351129,0.303811,0.422473,0.348049,full_prefill,7.0,0.1265022137887413,1.0,3.0,115.273775,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,1.735,0.0,azure_2023_code,success,3002.305476,1.0,1.0,14,public_replay_load_scaling_v1
79.0,20.65288753799392,71.0,78.0,0.154296875,0.138671875,0.15234375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.06139817629179331,512,512,8000000,0.006534,0.002051522188449848,0.004381424999999999,0.006130034999999997,128.0,0.171353,0.146308,200,200,1645,200,0,200,0.358408,0.33868,0.458758,0.391747,chunked_prefill_small,7.0,0.12158054711246201,1.0,3.0,113.830393,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,1.757,0.0,azure_2023_code,success,2964.712578,1.0,1.0,14,public_replay_load_scaling_v1
79.0,20.149905123339657,69.0,75.0,0.154296875,0.134765625,0.146484375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.06388361796331436,512,512,8000000,0.00375775,0.0012713604522454145,0.002604875,0.0032541500000000017,128.0,0.160768,0.135723,200,200,1581,200,0,200,0.351129,0.303811,0.422473,0.348049,estimated_service_time_first,7.0,0.1265022137887413,1.0,3.0,115.273775,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,1.735,0.0,azure_2023_code,success,3002.305476,1.0,1.0,14,public_replay_load_scaling_v1
79.0,20.149905123339657,69.0,75.0,0.154296875,0.134765625,0.146484375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.06388361796331436,512,512,8000000,0.00375775,0.0012713604522454145,0.002604875,0.0032541500000000017,128.0,0.160768,0.135723,200,200,1581,200,0,200,0.351129,0.303811,0.422473,0.348049,weighted_fair_share,7.0,0.1265022137887413,1.0,3.0,115.273775,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,1.735,0.0,azure_2023_code,success,3002.305476,1.0,1.0,14,public_replay_load_scaling_v1
79.0,20.149905123339657,69.0,75.0,0.154296875,0.134765625,0.146484375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.06388361796331436,512,512,8000000,0.00375775,0.0012713604522454145,0.002604875,0.0032541500000000017,128.0,0.160768,0.135723,200,200,1581,200,0,200,0.351129,0.303811,0.422473,0.348049,least_laxity_first,7.0,0.1265022137887413,1.0,3.0,115.273775,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,1.735,0.0,azure_2023_code,success,3002.305476,1.0,1.0,14,public_replay_load_scaling_v1
79.0,20.149905123339657,69.0,75.0,0.154296875,0.134765625,0.146484375,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.06388361796331436,512,512,8000000,0.00375775,0.0012713604522454145,0.002604875,0.0032541500000000017,128.0,0.160768,0.135723,200,200,1581,200,0,200,0.351129,0.303811,0.422473,0.348049,kv_constrained_online,7.0,0.1265022137887413,1.0,3.0,115.273775,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,1.735,0.0,azure_2023_code,success,3002.305476,1.0,1.0,14,public_replay_load_scaling_v1
77.0,20.02087286527514,68.0,74.0,0.150390625,0.1328125,0.14453125,1.0,PUBLIC_TRACE::azure_2023_code::w14::augmented,1.0,,0.07526881720430108,512,512,8000000,0.00375775,0.0012713604522454145,0.002604875,0.0032541500000000017,128.0,0.160768,0.135723,200,200,1581,200,0,200,0.351129,0.303811,0.422473,0.348049,official_vtc_joint_token_budget_remap,18.0,0.25553447185325745,1.0,7.2000000000000455,115.273775,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,1.735,0.0,azure_2023_code,success,3002.305476,1.0,1.0,14,public_replay_load_scaling_v1
8.0,0.003177821535102256,0.0,0.0,0.015625,0.0,0.0,0.04,PUBLIC_TRACE::azure_2023_code::w14::augmented,0.04,,1.0,512,512,8000000,0.000819375,3.6282241241494945e-07,0.0,0.0,128.0,0.021943,0.009318,200,200,51293,8,192,200,0.036333,0.013842,0.036534,0.013856,vllm_style_continuous_batching,192.0,189.409139648685,192.0,192.0,0.15597,azure_2023_code::w14::augmented__load_scaling_lambda128,20260820,51.292,0.0,azure_2023_code,success,2.125088,0.04,1.0,14,public_replay_load_scaling_v1
6.0,1.3247466216216217,3.0,3.0,0.01171875,0.005859375,0.005859375,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.026041666666666668,512,512,8000000,0.00161,0.0002636114336993243,0.0006620874999999999,0.0010492025000000014,1.0,0.048592,0.006242,200,200,7104,200,0,200,0.132194,0.016213,0.726055,0.021248,full_prefill,3.0,0.028153153153153154,0.0,1.0,12.996296,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,15.389,0.0,azure_2023_code,success,563.389434,1.0,1.0,8,public_replay_load_scaling_v1
6.0,1.5179575941151018,3.0,4.0,0.01171875,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.020012981393336217,512,512,8000000,0.00180525,0.00030749409076157513,0.000920125,0.0012801899999999988,1.0,0.071697,0.029347,200,200,9244,200,0,200,0.164411,0.076936,0.744085,0.118321,chunked_prefill_small,3.0,0.021635655560363478,0.0,1.0,12.965964,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,15.425,0.0,azure_2023_code,success,562.074554,1.0,1.0,8,public_replay_load_scaling_v1
6.0,1.3247466216216217,3.0,3.0,0.01171875,0.005859375,0.005859375,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.026041666666666668,512,512,8000000,0.00161,0.0002636114336993243,0.0006620874999999999,0.0010492025000000014,1.0,0.048592,0.006242,200,200,7104,200,0,200,0.132194,0.016213,0.726055,0.021248,estimated_service_time_first,3.0,0.028153153153153154,0.0,1.0,12.996296,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,15.389,0.0,azure_2023_code,success,563.389434,1.0,1.0,8,public_replay_load_scaling_v1
6.0,1.3247466216216217,3.0,3.0,0.01171875,0.005859375,0.005859375,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.026041666666666668,512,512,8000000,0.00161,0.0002636114336993243,0.0006620874999999999,0.0010492025000000014,1.0,0.048592,0.006242,200,200,7104,200,0,200,0.132194,0.016213,0.726055,0.021248,weighted_fair_share,3.0,0.028153153153153154,0.0,1.0,12.996296,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,15.389,0.0,azure_2023_code,success,563.389434,1.0,1.0,8,public_replay_load_scaling_v1
6.0,1.3247466216216217,3.0,3.0,0.01171875,0.005859375,0.005859375,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.026041666666666668,512,512,8000000,0.00161,0.0002636114336993243,0.0006620874999999999,0.0010492025000000014,1.0,0.048592,0.006242,200,200,7104,200,0,200,0.132194,0.016213,0.726055,0.021248,least_laxity_first,3.0,0.028153153153153154,0.0,1.0,12.996296,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,15.389,0.0,azure_2023_code,success,563.389434,1.0,1.0,8,public_replay_load_scaling_v1
6.0,1.3247466216216217,3.0,3.0,0.01171875,0.005859375,0.005859375,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.026041666666666668,512,512,8000000,0.00161,0.0002636114336993243,0.0006620874999999999,0.0010492025000000014,1.0,0.048592,0.006242,200,200,7104,200,0,200,0.132194,0.016213,0.726055,0.021248,kv_constrained_online,3.0,0.028153153153153154,0.0,1.0,12.996296,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,15.389,0.0,azure_2023_code,success,563.389434,1.0,1.0,8,public_replay_load_scaling_v1
6.0,1.32446509009009,3.0,3.0,0.01171875,0.005859375,0.005859375,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.026323198198198196,512,512,8000000,0.00161,0.0002636114336993243,0.0006620874999999999,0.0010492025000000014,1.0,0.048592,0.006242,200,200,7104,200,0,200,0.132194,0.016213,0.726055,0.021248,official_vtc_joint_token_budget_remap,3.0,0.028434684684684686,0.0,1.0,12.996296,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,15.389,0.0,azure_2023_code,success,563.389434,1.0,1.0,8,public_replay_load_scaling_v1
3.0,0.002126520309033887,0.0,0.0,0.005859375,0.0,0.0,0.015,PUBLIC_TRACE::azure_2023_code::w8::augmented,0.015,,0.998577220224891,512,512,8000000,0.000240875,1.2601353935592444e-07,0.0,0.0,1.0,0.047914,0.003248,200,200,65365,3,197,200,0.102687,0.004674,0.110137,0.004834,vllm_style_continuous_batching,197.0,174.5967413753538,197.0,197.0,0.045897,azure_2023_code::w8::augmented__load_scaling_lambda1,20260820,65.364,0.0,azure_2023_code,success,2.095955,0.015,1.0,8,public_replay_load_scaling_v1
7.0,1.803861594341426,4.0,4.0,0.013671875,0.0078125,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.03498375071688014,512,512,8000000,0.0018545,0.0003579326849550755,0.000826625,0.0011610125,2.0,0.048748,0.006398,200,200,5231,200,0,200,0.132047,0.016185,0.729002,0.021645,full_prefill,3.0,0.03823360734085261,0.0,1.0,25.950435,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,7.707,0.0,azure_2023_code,success,1124.951343,1.0,1.0,8,public_replay_load_scaling_v1
7.0,2.2290706910246225,4.0,6.0,0.013671875,0.0078125,0.01171875,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.029070691024622716,512,512,8000000,0.002078875,0.0004515449364575059,0.0011561124999999997,0.0015204574999999963,2.0,0.071728,0.029378,200,200,6295,200,0,200,0.16473,0.077193,0.744062,0.11865,chunked_prefill_small,3.0,0.03177124702144559,0.0,1.0,25.829782,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,7.743,0.0,azure_2023_code,success,1119.721038,1.0,1.0,8,public_replay_load_scaling_v1
7.0,1.803861594341426,4.0,4.0,0.013671875,0.0078125,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.03498375071688014,512,512,8000000,0.0018545,0.0003579326849550755,0.000826625,0.0011610125,2.0,0.048748,0.006398,200,200,5231,200,0,200,0.132047,0.016185,0.729002,0.021645,estimated_service_time_first,3.0,0.03823360734085261,0.0,1.0,25.950435,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,7.707,0.0,azure_2023_code,success,1124.951343,1.0,1.0,8,public_replay_load_scaling_v1
7.0,1.803861594341426,4.0,4.0,0.013671875,0.0078125,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.03498375071688014,512,512,8000000,0.0018545,0.0003579326849550755,0.000826625,0.0011610125,2.0,0.048748,0.006398,200,200,5231,200,0,200,0.132047,0.016185,0.729002,0.021645,weighted_fair_share,3.0,0.03823360734085261,0.0,1.0,25.950435,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,7.707,0.0,azure_2023_code,success,1124.951343,1.0,1.0,8,public_replay_load_scaling_v1
7.0,1.803861594341426,4.0,4.0,0.013671875,0.0078125,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.03498375071688014,512,512,8000000,0.0018545,0.0003579326849550755,0.000826625,0.0011610125,2.0,0.048748,0.006398,200,200,5231,200,0,200,0.132047,0.016185,0.729002,0.021645,least_laxity_first,3.0,0.03823360734085261,0.0,1.0,25.950435,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,7.707,0.0,azure_2023_code,success,1124.951343,1.0,1.0,8,public_replay_load_scaling_v1
7.0,1.803861594341426,4.0,4.0,0.013671875,0.0078125,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.03498375071688014,512,512,8000000,0.0018545,0.0003579326849550755,0.000826625,0.0011610125,2.0,0.048748,0.006398,200,200,5231,200,0,200,0.132047,0.016185,0.729002,0.021645,kv_constrained_online,3.0,0.03823360734085261,0.0,1.0,25.950435,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,7.707,0.0,azure_2023_code,success,1124.951343,1.0,1.0,8,public_replay_load_scaling_v1
7.0,1.8029057541579048,4.0,4.0,0.013671875,0.0078125,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.03555725482699293,512,512,8000000,0.0018545,0.0003579326849550755,0.000826625,0.0011610125,2.0,0.048748,0.006398,200,200,5231,200,0,200,0.132047,0.016185,0.729002,0.021645,official_vtc_joint_token_budget_remap,3.0,0.03918944752437392,0.0,1.0,25.950435,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,7.707,0.0,azure_2023_code,success,1124.951343,1.0,1.0,8,public_replay_load_scaling_v1
3.0,0.0024097221018324288,0.0,0.0,0.005859375,0.0,0.0,0.015,PUBLIC_TRACE::azure_2023_code::w8::augmented,0.015,,0.9992198741396945,512,512,8000000,0.000241,1.4279553768007907e-07,0.0,0.0,2.0,0.047957,0.003291,200,200,57683,3,197,200,0.102694,0.004737,0.110139,0.004897,vllm_style_continuous_batching,197.0,184.30558396754677,197.0,197.0,0.052009,azure_2023_code::w8::augmented__load_scaling_lambda2,20260820,57.682,0.0,azure_2023_code,success,2.375091,0.015,1.0,8,public_replay_load_scaling_v1
8.0,2.5178997613365155,5.0,7.0,0.015625,0.009765625,0.013671875,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.046671970299655266,512,512,8000000,0.002348375,0.0004966678268363829,0.0011955,0.0017309,4.0,0.048944,0.006594,200,200,3771,200,0,200,0.131948,0.016366,0.729981,0.022174,full_prefill,4.0,0.05303632988597189,0.0,1.0,50.0,azure_2023_code::w8::augmented__load_scaling_lambda4,20260820,4.0,0.0,azure_2023_code,success,2167.5,1.0,1.0,8,public_replay_load_scaling_v1
9.0,3.568667344862665,7.0,8.0,0.017578125,0.013671875,0.015625,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.044760935910478125,512,512,8000000,0.002693625,0.000722908284587996,0.0016074499999999999,0.0022625287500000007,4.0,0.071629,0.029279,200,200,3932,200,0,200,0.164415,0.077322,0.744051,0.118357,chunked_prefill_small,4.0,0.0508646998982706,0.0,1.0,50.0,azure_2023_code::w8::augmented__load_scaling_lambda4,20260820,4.0,0.0,azure_2023_code,success,2167.5,1.0,1.0,8,public_replay_load_scaling_v1
8.0,2.5178997613365155,5.0,7.0,0.015625,0.009765625,0.013671875,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.046671970299655266,512,512,8000000,0.002348375,0.0004966678268363829,0.0011955,0.0017309,4.0,0.048944,0.006594,200,200,3771,200,0,200,0.131948,0.016366,0.729981,0.022174,estimated_service_time_first,4.0,0.05303632988597189,0.0,1.0,50.0,azure_2023_code::w8::augmented__load_scaling_lambda4,20260820,4.0,0.0,azure_2023_code,success,2167.5,1.0,1.0,8,public_replay_load_scaling_v1
8.0,2.5178997613365155,5.0,7.0,0.015625,0.009765625,0.013671875,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.046671970299655266,512,512,8000000,0.002348375,0.0004966678268363829,0.0011955,0.0017309,4.0,0.048944,0.006594,200,200,3771,200,0,200,0.131948,0.016366,0.729981,0.022174,weighted_fair_share,4.0,0.05303632988597189,0.0,1.0,50.0,azure_2023_code::w8::augmented__load_scaling_lambda4,20260820,4.0,0.0,azure_2023_code,success,2167.5,1.0,1.0,8,public_replay_load_scaling_v1
8.0,2.5178997613365155,5.0,7.0,0.015625,0.009765625,0.013671875,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.046671970299655266,512,512,8000000,0.002348375,0.0004966678268363829,0.0011955,0.0017309,4.0,0.048944,0.006594,200,200,3771,200,0,200,0.131948,0.016366,0.729981,0.022174,least_laxity_first,4.0,0.05303632988597189,0.0,1.0,50.0,azure_2023_code::w8::augmented__load_scaling_lambda4,20260820,4.0,0.0,azure_2023_code,success,2167.5,1.0,1.0,8,public_replay_load_scaling_v1
8.0,2.5178997613365155,5.0,7.0,0.015625,0.009765625,0.013671875,1.0,PUBLIC_TRACE::azure_2023_code::w8::augmented,1.0,,0.046671970299655266,512,512,8000000,0.002348375,0.0004966678268363829,0.0011955,0.0017309,4.0,0.048944,0.006594,200,200,3771,200,0,200,0.131948,0.016366,0.729981,0.022174,kv_constrained_online,4.0,0.05303632988597189,0.0,1.0,50.0,azure_2023_code::w8::augmented__load_scaling_lambda4,20260820,4.0,0.0,azure_2023_code,success,2167.5,1.0,1.0,8,public_replay_load_scaling_v1
